merchant_id,business_name,owner_name,category,city,city_tier,tenure_months,active_days_per_month,daily_tx_count,avg_ticket_size,ticket_size_variance,monthly_upi_volume,repeat_customer_ratio,cashflow_volatility_cv,uses_audio_soundbox,failed_dispute_rate,weekend_stability_ratio,prior_svanidhi_tier,on_time_repayment_ratio,prob_default,default_label,setu_score,risk_category,recommended_tranche
MERCH_0904,Kamla Pushp Bhandar,Kamla Kumar,flower_vendor,Ahmedabad,2,71,30,5,61.31,17.32,9196,0.51,0.312,1,2.5,1.37,0,1.0,0.0338,0,886,Prime,50000
MERCH_0905,Sharma Fast Food & Chaat,Sharma Kumar,street_food,Jaipur,2,26,30,84,176.13,34.11,443847,0.458,0.191,1,1.45,0.95,1,0.72,0.0,0,890,Prime,50000
MERCH_0906,Shree Ram Chai & Snacks,Shree Ram Kumar,chai_stall,Mumbai,1,29,25,99,49.03,23.83,121349,0.521,0.118,1,0.22,1.16,2,0.98,0.0005,0,890,Prime,50000
MERCH_0907,Bombay Fast Food & Chaat,Bombay Singh,street_food,Ahmedabad,2,1,26,59,61.35,21.27,94110,0.75,0.294,1,0.59,1.32,0,1.0,0.0111,0,890,Near-Prime,20000
MERCH_0908,Pravin City Transport,Pravin Singh,auto_rickshaw,Mumbai,1,10,22,61,117.68,27.94,157926,0.617,0.172,1,0.69,1.31,0,1.0,0.0006,0,890,Near-Prime,20000
MERCH_0909,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Jaipur,2,80,29,20,92.94,52.77,53905,0.571,0.322,1,0.92,1.16,2,0.85,0.0031,0,890,Prime,50000
MERCH_0910,Ram Prasad Fresh Vegetables,Ram Prasad Singh,vegetable_vendor,Patna,2,21,21,89,110.17,27.22,205907,0.264,0.237,1,0.75,0.77,2,0.83,0.0005,0,890,Prime,50000
MERCH_0911,Shakti Pushp Bhandar,Shakti Kumar,flower_vendor,Varanasi,3,11,19,51,46.29,17.07,44855,0.532,0.328,1,0.14,0.76,0,1.0,0.0264,0,886,Near-Prime,20000
MERCH_0912,Shree Ram Chai & Snacks,Shree Ram Kumar,chai_stall,Varanasi,3,9,24,77,49.63,18.67,91716,0.609,0.121,1,0.74,1.02,0,1.0,0.0055,0,890,Near-Prime,20000
MERCH_0913,Anand Fast Food & Chaat,Anand Kumar,street_food,Lucknow,2,8,23,78,179.67,93.31,322327,0.823,0.306,1,0.11,1.1,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0914,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Varanasi,3,1,27,70,53.23,28.23,100604,0.378,0.31,1,0.48,0.96,0,1.0,0.0076,0,890,Near-Prime,20000
MERCH_0915,Ganesh Provision & Kirana,Ganesh Kumar,kirana_store,Indore,2,15,26,47,320.36,162.69,391479,0.276,0.455,1,0.56,1.29,2,0.95,0.0,0,890,Prime,50000
MERCH_0916,Mukesh Chai & Snacks,Mukesh Singh,chai_stall,Varanasi,3,153,19,44,34.51,7.99,28850,0.673,0.449,1,0.24,0.99,2,0.76,0.0023,0,890,Prime,50000
MERCH_0917,Aggarwal Fast Food & Chaat,Aggarwal Singh,street_food,Patna,2,28,27,97,49.75,17.38,130295,0.781,0.379,1,0.92,0.93,2,0.92,0.0015,0,888,Prime,50000
MERCH_0918,Vikram City Transport,Vikram Singh,auto_rickshaw,Jaipur,2,5,22,36,202.91,51.05,160704,0.526,0.545,1,0.17,1.23,0,1.0,0.0025,0,889,Near-Prime,20000
MERCH_0919,Sharma Fast Food & Chaat,Sharma Singh,street_food,Indore,2,5,23,84,77.96,37.2,150618,0.475,0.163,1,0.05,1.39,0,1.0,0.0015,0,890,Near-Prime,20000
MERCH_0920,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Varanasi,3,8,26,63,212.77,76.05,348517,0.522,0.395,1,0.12,1.06,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0921,Ram Prasad Fresh Vegetables,Ram Prasad Singh,vegetable_vendor,Delhi NCR,1,7,29,77,116.77,69.5,260747,0.679,0.37,1,0.22,1.06,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0922,Om Sai Provision & Kirana,Om Sai Kumar,kirana_store,Jaipur,2,1,23,38,250.97,156.25,219347,0.523,0.306,1,0.06,1.03,0,1.0,0.0002,0,890,Near-Prime,20000
MERCH_0923,Pravin City Transport,Pravin Singh,auto_rickshaw,Ahmedabad,2,19,15,30,57.0,11.4,25650,0.473,0.197,0,0.2,1.2,1,0.88,0.1361,0,830,Prime,50000
MERCH_0924,Suresh City Transport,Suresh Singh,auto_rickshaw,Indore,2,19,17,34,54.16,9.69,31304,0.8,0.304,1,0.7,0.85,1,0.78,0.0567,0,854,Prime,50000
MERCH_0925,Pooja Pushp Bhandar,Pooja Singh,flower_vendor,Varanasi,3,4,27,51,87.18,14.63,120046,0.85,0.372,1,0.82,1.08,0,1.0,0.0028,0,890,Near-Prime,20000
MERCH_0926,Apna Provision & Kirana,Apna Kumar,kirana_store,Indore,2,5,28,40,151.93,85.03,170161,0.358,0.415,1,0.1,1.24,0,1.0,0.0012,0,890,Near-Prime,20000
MERCH_0927,Apna Provision & Kirana,Apna Kumar,kirana_store,Patna,2,20,19,58,123.13,34.33,135689,0.809,0.091,1,0.14,0.78,2,0.69,0.001,0,890,Prime,50000
MERCH_0928,Mahadev Provision & Kirana,Mahadev Singh,kirana_store,Lucknow,2,2,21,68,221.57,69.44,316401,0.709,0.326,1,0.15,1.29,0,1.0,0.0,0,889,Near-Prime,20000
MERCH_0929,Mishra Chai & Snacks,Mishra Kumar,chai_stall,Mumbai,1,20,25,128,15.0,3.86,48000,0.619,0.224,1,0.38,1.32,2,0.8,0.0113,0,883,Prime,50000
MERCH_0930,Mishra Chai & Snacks,Mishra Singh,chai_stall,Lucknow,2,13,19,83,15.0,8.22,23655,0.527,0.427,0,0.05,1.12,2,0.9,0.2523,0,766,Prime,50000
MERCH_0931,Santosh Fresh Vegetables,Santosh Kumar,vegetable_vendor,Jaipur,2,50,23,56,82.16,46.42,105822,0.634,0.08,1,0.69,1.06,0,1.0,0.0007,0,890,Prime,50000
MERCH_0932,Santosh Fresh Vegetables,Santosh Kumar,vegetable_vendor,Indore,2,1,25,68,153.19,34.92,260423,0.668,0.415,1,0.25,0.77,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0933,Laxmi Fresh Vegetables,Laxmi Singh,vegetable_vendor,Ahmedabad,2,25,25,79,130.66,70.75,258053,0.713,0.352,1,0.5,1.2,0,1.0,0.0001,0,886,Prime,50000
MERCH_0934,Raju City Transport,Raju Kumar,auto_rickshaw,Jaipur,2,6,26,22,61.85,9.29,35378,0.394,0.234,1,0.53,1.03,0,1.0,0.029,0,890,Near-Prime,20000
MERCH_0935,Meena Pushp Bhandar,Meena Singh,flower_vendor,Mumbai,1,59,30,54,69.13,28.91,111990,0.537,0.382,1,0.94,0.98,2,0.91,0.0023,0,890,Prime,50000
MERCH_0936,Deepak City Transport,Deepak Singh,auto_rickshaw,Mumbai,1,8,24,46,51.6,24.61,56966,0.298,0.339,1,0.06,1.45,0,1.0,0.0235,0,888,Near-Prime,20000
MERCH_0937,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Mumbai,1,1,27,61,43.69,7.03,71957,0.771,0.291,1,0.64,1.2,0,1.0,0.0134,0,879,Near-Prime,20000
MERCH_0938,Chaat Chatori Fast Food & Chaat,Chaat Chatori Kumar,street_food,Delhi NCR,1,3,24,105,175.98,72.61,443469,0.771,0.313,1,0.4,0.94,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0939,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Varanasi,3,14,29,46,29.6,4.62,39486,0.803,0.383,1,2.09,1.03,0,1.0,0.1003,0,835,Prime,50000
MERCH_0940,Mishra Chai & Snacks,Mishra Singh,chai_stall,Ahmedabad,2,6,24,127,42.13,20.63,128412,0.394,0.281,1,1.02,1.33,0,1.0,0.0056,0,890,Near-Prime,20000
MERCH_0941,Ganesh Provision & Kirana,Ganesh Kumar,kirana_store,Lucknow,2,7,24,54,266.78,70.89,345746,0.807,0.255,1,1.32,1.39,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0942,Shakti Pushp Bhandar,Shakti Kumar,flower_vendor,Delhi NCR,1,10,29,46,109.5,50.52,146073,0.673,0.372,1,0.23,1.26,0,1.0,0.0008,0,887,Near-Prime,20000
MERCH_0943,Aggarwal Fast Food & Chaat,Aggarwal Singh,street_food,Ahmedabad,2,6,20,92,170.88,101.07,314419,0.834,0.268,1,0.35,0.98,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0944,Gupta Ji Chai & Snacks,Gupta Ji Kumar,chai_stall,Mumbai,1,20,27,94,36.52,16.64,92687,0.718,0.405,1,3.09,1.17,0,1.0,0.0226,0,887,Prime,50000
MERCH_0945,Bombay Fast Food & Chaat,Bombay Singh,street_food,Lucknow,2,1,30,74,92.94,37.84,206326,0.198,0.248,1,0.36,1.15,0,1.0,0.0002,0,890,Near-Prime,20000
MERCH_0946,Vikram City Transport,Vikram Singh,auto_rickshaw,Delhi NCR,1,4,25,45,62.34,36.36,70132,0.307,0.551,1,1.36,1.01,0,1.0,0.1261,0,835,Near-Prime,20000
MERCH_0947,Laxmi Fresh Vegetables,Laxmi Singh,vegetable_vendor,Jaipur,2,18,22,68,165.25,86.0,247214,0.468,0.344,1,0.63,1.42,1,0.96,0.0001,0,890,Prime,50000
MERCH_0948,Irfan City Transport,Irfan Singh,auto_rickshaw,Varanasi,3,23,28,35,109.26,43.63,107074,0.808,0.468,1,1.33,1.04,0,1.0,0.0038,0,888,Prime,50000
MERCH_0949,Kisaan Provision & Kirana,Kisaan Kumar,kirana_store,Indore,2,50,30,69,262.96,140.14,544327,0.85,0.357,1,1.03,1.08,1,0.89,0.0,0,890,Prime,50000
MERCH_0950,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Indore,2,16,29,39,32.37,17.76,36610,0.387,0.673,1,0.85,1.39,2,0.9,0.1897,0,810,Prime,50000
MERCH_0951,Apna Provision & Kirana,Apna Kumar,kirana_store,Indore,2,16,30,29,165.67,28.87,144132,0.563,0.315,1,0.29,0.82,1,0.81,0.0011,0,890,Prime,50000
MERCH_0952,Pravin City Transport,Pravin Singh,auto_rickshaw,Varanasi,3,40,18,31,51.03,14.47,28474,0.85,0.34,1,0.48,1.36,0,1.0,0.0315,0,876,Prime,50000
MERCH_0953,Bombay Fast Food & Chaat,Bombay Singh,street_food,Mumbai,1,3,25,106,55.59,21.22,147313,0.622,0.164,1,0.64,0.83,0,1.0,0.0009,0,890,Near-Prime,20000
MERCH_0954,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Patna,2,6,23,22,78.46,39.56,39700,0.782,0.244,1,1.48,1.27,0,1.0,0.0344,0,888,Near-Prime,20000
MERCH_0955,Shakti Pushp Bhandar,Shakti Singh,flower_vendor,Lucknow,2,61,20,60,58.79,16.6,70548,0.743,0.568,1,1.06,0.94,1,0.94,0.0174,0,889,Prime,50000
MERCH_0956,Mishra Chai & Snacks,Mishra Kumar,chai_stall,Mumbai,1,21,29,112,44.9,17.13,145835,0.547,0.353,1,0.09,1.05,0,1.0,0.0011,0,890,Prime,50000
MERCH_0957,Gupta Ji Chai & Snacks,Gupta Ji Kumar,chai_stall,Delhi NCR,1,20,24,104,34.01,14.72,84888,0.338,0.201,1,2.24,1.32,1,0.87,0.025,0,890,Prime,50000
MERCH_0958,Raju City Transport,Raju Singh,auto_rickshaw,Mumbai,1,4,22,51,44.98,15.64,50467,0.762,0.157,1,0.09,1.09,0,1.0,0.0217,0,890,Near-Prime,20000
MERCH_0959,Radha Fresh Vegetables,Radha Singh,vegetable_vendor,Indore,2,30,21,56,122.27,56.18,143789,0.681,0.25,1,0.71,1.39,1,0.83,0.0015,0,890,Prime,50000
MERCH_0960,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Lucknow,2,2,26,85,43.4,18.02,95914,0.418,0.101,1,0.98,1.19,0,1.0,0.0034,0,886,Near-Prime,20000
MERCH_0961,Shakti Pushp Bhandar,Shakti Singh,flower_vendor,Jaipur,2,2,24,38,48.5,12.39,44232,0.569,0.224,1,2.29,0.82,0,1.0,0.0885,0,858,Near-Prime,20000
MERCH_0962,Aggarwal Fast Food & Chaat,Aggarwal Singh,street_food,Ahmedabad,2,34,30,66,68.13,36.36,134897,0.332,0.3,1,0.2,1.28,0,1.0,0.0013,0,890,Prime,50000
MERCH_0963,Bombay Fast Food & Chaat,Bombay Singh,street_food,Delhi NCR,1,8,15,114,64.5,20.63,110295,0.534,0.278,1,1.21,1.2,0,1.0,0.0234,0,887,Near-Prime,20000
MERCH_0964,Mukesh Chai & Snacks,Mukesh Singh,chai_stall,Jaipur,2,1,30,88,23.89,14.45,63069,0.56,0.424,1,0.05,0.82,0,1.0,0.0251,0,887,Near-Prime,20000
MERCH_0965,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Lucknow,2,1,17,84,31.38,14.62,44810,0.421,0.298,1,1.82,1.44,0,1.0,0.1226,0,838,Near-Prime,20000
MERCH_0966,Mishra Chai & Snacks,Mishra Kumar,chai_stall,Jaipur,2,18,25,109,39.38,10.89,107310,0.631,0.555,1,0.33,0.99,0,1.0,0.0041,0,890,Prime,50000
MERCH_0967,Sharma Fast Food & Chaat,Sharma Singh,street_food,Jaipur,2,29,24,69,73.61,24.51,121898,0.739,0.08,1,0.1,0.85,1,0.82,0.0009,0,890,Prime,50000
MERCH_0968,Om Sai Provision & Kirana,Om Sai Singh,kirana_store,Ahmedabad,2,1,30,69,397.44,201.3,822700,0.379,0.485,1,0.26,0.96,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0969,Shree Ram Chai & Snacks,Shree Ram Kumar,chai_stall,Jaipur,2,1,26,70,53.42,20.1,97224,0.657,0.405,1,1.78,1.15,0,1.0,0.0198,0,890,Near-Prime,20000
MERCH_0970,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Patna,2,48,20,49,36.52,18.66,35789,0.534,0.181,1,0.87,0.86,1,0.83,0.0189,0,890,Prime,50000
MERCH_0971,Vikram City Transport,Vikram Singh,auto_rickshaw,Varanasi,3,12,24,14,81.06,35.01,27236,0.593,0.08,1,1.91,0.87,1,0.92,0.0506,0,869,Prime,50000
MERCH_0972,Irfan City Transport,Irfan Singh,auto_rickshaw,Varanasi,3,3,21,36,42.35,17.19,32016,0.72,0.253,1,0.71,0.94,0,1.0,0.0845,0,848,Near-Prime,20000
MERCH_0973,Meena Pushp Bhandar,Meena Singh,flower_vendor,Patna,2,39,21,24,37.29,10.53,18794,0.586,0.277,0,0.23,1.4,0,1.0,0.0531,0,877,Prime,50000
MERCH_0974,Radha Fresh Vegetables,Radha Kumar,vegetable_vendor,Ahmedabad,2,25,24,71,105.74,29.76,180180,0.638,0.393,1,2.11,0.92,2,0.86,0.0013,0,887,Prime,50000
MERCH_0975,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Jaipur,2,8,28,42,45.55,27.06,53566,0.625,0.256,1,1.68,1.06,0,1.0,0.0264,0,890,Near-Prime,20000
MERCH_0976,Pravin City Transport,Pravin Kumar,auto_rickshaw,Patna,2,5,20,34,73.84,19.85,50211,0.178,0.314,1,0.1,0.98,0,1.0,0.0416,0,883,Near-Prime,20000
MERCH_0977,Anand Fast Food & Chaat,Anand Singh,street_food,Jaipur,2,29,23,76,171.56,71.86,299886,0.693,0.423,1,0.36,1.13,1,0.57,0.0,0,886,Prime,50000
MERCH_0978,Bombay Fast Food & Chaat,Bombay Singh,street_food,Delhi NCR,1,1,25,112,123.13,47.23,344764,0.684,0.278,1,1.63,1.37,0,1.0,0.0,0,888,Near-Prime,20000
MERCH_0979,Radha Fresh Vegetables,Radha Singh,vegetable_vendor,Jaipur,2,7,30,67,233.93,106.26,470199,0.644,0.322,1,1.01,1.27,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0980,Irfan City Transport,Irfan Kumar,auto_rickshaw,Patna,2,42,23,31,48.82,20.07,34808,0.592,0.28,1,3.68,0.9,2,0.88,0.1301,0,843,Prime,50000
MERCH_0981,Suresh City Transport,Suresh Singh,auto_rickshaw,Delhi NCR,1,21,27,40,44.18,24.5,47714,0.759,0.306,1,0.19,1.36,0,1.0,0.0182,0,876,Prime,50000
MERCH_0982,Chaat Chatori Fast Food & Chaat,Chaat Chatori Singh,street_food,Mumbai,1,9,26,135,145.3,64.26,510003,0.34,0.156,1,0.13,1.15,0,1.0,0.0,0,887,Near-Prime,20000
MERCH_0983,Shree Ram Chai & Snacks,Shree Ram Singh,chai_stall,Mumbai,1,13,28,152,45.42,25.91,193307,0.321,0.313,1,0.11,0.84,0,1.0,0.0004,0,890,Prime,50000
MERCH_0984,Apna Provision & Kirana,Apna Singh,kirana_store,Varanasi,3,5,25,41,268.95,170.07,275673,0.353,0.336,1,0.06,1.29,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0985,Vikram City Transport,Vikram Singh,auto_rickshaw,Lucknow,2,5,22,39,79.19,34.53,67945,0.499,0.518,1,0.4,1.37,0,1.0,0.0567,0,878,Near-Prime,20000
MERCH_0986,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Lucknow,2,70,15,86,55.94,26.44,72162,0.621,0.324,1,0.32,1.08,1,0.95,0.0026,0,890,Prime,50000
MERCH_0987,Chaat Chatori Fast Food & Chaat,Chaat Chatori Kumar,street_food,Lucknow,2,4,20,87,131.02,35.12,227974,0.487,0.293,1,1.1,1.4,0,1.0,0.0003,0,889,Near-Prime,20000
MERCH_0988,Mukesh Chai & Snacks,Mukesh Kumar,chai_stall,Indore,2,10,19,107,37.3,7.69,75830,0.411,0.205,1,1.23,1.24,0,1.0,0.0229,0,873,Near-Prime,20000
MERCH_0989,Ramesh Chai & Snacks,Ramesh Singh,chai_stall,Lucknow,2,7,30,133,46.29,17.12,184697,0.336,0.309,1,0.62,1.17,0,1.0,0.0004,0,890,Near-Prime,20000
MERCH_0990,Apna Provision & Kirana,Apna Kumar,kirana_store,Jaipur,2,9,30,52,364.48,234.68,568588,0.85,0.148,1,0.66,0.86,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0991,Pravin City Transport,Pravin Kumar,auto_rickshaw,Jaipur,2,34,24,42,48.97,24.09,49361,0.481,0.396,1,0.66,0.78,1,0.81,0.0321,0,890,Prime,50000
MERCH_0992,Apna Provision & Kirana,Apna Singh,kirana_store,Mumbai,1,17,25,79,291.92,156.19,576542,0.512,0.08,1,0.32,1.2,1,0.82,0.0,0,890,Prime,50000
MERCH_0993,Gupta Ji Chai & Snacks,Gupta Ji Kumar,chai_stall,Mumbai,1,7,22,119,30.61,5.18,80136,0.483,0.2,1,0.09,1.4,0,1.0,0.0169,0,890,Near-Prime,20000
MERCH_0994,Pravin City Transport,Pravin Singh,auto_rickshaw,Patna,2,12,23,15,90.96,22.76,31381,0.116,0.293,1,0.33,1.04,0,1.0,0.0914,0,841,Prime,50000
MERCH_0995,Mishra Chai & Snacks,Mishra Singh,chai_stall,Lucknow,2,1,23,132,21.34,11.55,64788,0.401,0.413,1,0.38,1.26,0,1.0,0.0438,0,876,Near-Prime,20000
MERCH_0996,Radha Fresh Vegetables,Radha Singh,vegetable_vendor,Lucknow,2,28,27,53,96.2,40.02,137662,0.788,0.301,1,0.16,1.2,0,1.0,0.0011,0,890,Prime,50000
MERCH_0997,Mahadev Provision & Kirana,Mahadev Singh,kirana_store,Ahmedabad,2,88,23,59,271.79,155.57,368819,0.695,0.23,1,0.56,1.21,1,0.98,0.0,0,890,Prime,50000
MERCH_0998,Mukesh Chai & Snacks,Mukesh Singh,chai_stall,Lucknow,2,6,30,80,23.4,8.37,56160,0.631,0.321,1,0.45,1.26,0,1.0,0.0106,0,883,Near-Prime,20000
MERCH_0999,Mishra Chai & Snacks,Mishra Kumar,chai_stall,Patna,2,4,28,91,38.57,10.31,98276,0.422,0.408,1,0.83,1.43,0,1.0,0.0087,0,890,Near-Prime,20000
MERCH_1000,Ram Prasad Fresh Vegetables,Ram Prasad Singh,vegetable_vendor,Varanasi,3,14,19,71,167.54,87.71,226011,0.85,0.197,1,0.07,1.28,0,1.0,0.0001,0,890,Prime,50000
MERCH_1001,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Patna,2,1,25,58,106.85,61.09,154932,0.606,0.268,1,0.05,1.02,0,1.0,0.0006,0,890,Near-Prime,20000
MERCH_1002,Kisaan Provision & Kirana,Kisaan Kumar,kirana_store,Delhi NCR,1,10,28,67,171.44,90.55,321621,0.66,0.312,1,0.6,1.41,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_1003,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Indore,2,1,27,108,184.77,46.7,538789,0.762,0.477,1,0.23,0.97,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_1004,Aggarwal Fast Food & Chaat,Aggarwal Kumar,street_food,Ahmedabad,2,9,26,21,55.04,35.06,30051,0.675,0.234,1,0.55,1.38,0,1.0,0.0253,0,890,Near-Prime,20000
MERCH_1005,Mukesh Chai & Snacks,Mukesh Kumar,chai_stall,Ahmedabad,2,7,30,123,40.01,14.05,147636,0.551,0.406,1,0.89,0.93,0,1.0,0.0032,0,890,Near-Prime,20000
MERCH_1006,Ram Prasad Fresh Vegetables,Ram Prasad Singh,vegetable_vendor,Varanasi,3,13,21,34,172.37,77.46,123072,0.85,0.246,1,0.29,1.21,1,0.79,0.0032,0,890,Prime,50000
MERCH_1007,Irfan City Transport,Irfan Kumar,auto_rickshaw,Patna,2,9,22,26,51.41,31.82,29406,0.461,0.285,1,0.05,1.3,0,1.0,0.0747,0,871,Near-Prime,20000
MERCH_1008,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Jaipur,2,5,28,58,125.26,71.26,203422,0.764,0.166,1,1.05,0.92,0,1.0,0.0002,0,890,Near-Prime,20000
MERCH_1009,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Patna,2,7,18,68,191.28,45.83,234126,0.647,0.103,1,0.37,1.3,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_1010,Deepak City Transport,Deepak Singh,auto_rickshaw,Lucknow,2,8,22,36,67.37,27.3,53357,0.489,0.222,1,0.28,1.37,0,1.0,0.0194,0,876,Near-Prime,20000
MERCH_1011,Mishra Chai & Snacks,Mishra Singh,chai_stall,Jaipur,2,6,28,130,19.15,6.41,69706,0.714,0.246,1,1.69,1.06,0,1.0,0.0177,0,890,Near-Prime,20000
MERCH_1012,Apna Provision & Kirana,Apna Singh,kirana_store,Jaipur,2,37,30,36,674.22,412.83,728157,0.45,0.34,1,0.65,1.19,0,1.0,0.0,0,890,Prime,50000
MERCH_1013,Mukesh Chai & Snacks,Mukesh Kumar,chai_stall,Indore,2,10,22,103,19.58,4.51,44368,0.541,0.492,1,0.76,1.32,0,1.0,0.0743,0,865,Near-Prime,20000
MERCH_1014,Shree Ram Chai & Snacks,Shree Ram Singh,chai_stall,Delhi NCR,1,25,23,165,44.94,18.35,170547,0.455,0.302,1,0.82,1.12,1,0.8,0.0015,0,890,Prime,50000
MERCH_1015,Apna Provision & Kirana,Apna Kumar,kirana_store,Lucknow,2,41,25,65,145.05,35.01,235706,0.48,0.355,1,1.05,1.35,0,1.0,0.0001,0,890,Prime,50000
MERCH_1016,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Delhi NCR,1,21,22,82,61.45,34.35,110855,0.741,0.305,1,0.38,1.31,2,0.58,0.0035,0,890,Prime,50000
MERCH_1017,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Patna,2,3,30,100,73.95,37.81,221850,0.589,0.08,1,0.6,0.91,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_1018,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Varanasi,3,1,17,101,28.12,4.91,48282,0.281,0.359,1,1.87,1.09,0,1.0,0.1666,0,813,Near-Prime,20000
MERCH_1019,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Varanasi,3,23,30,39,42.46,9.46,49678,0.261,0.476,1,0.06,0.99,0,1.0,0.0372,0,887,Prime,50000
MERCH_1020,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Lucknow,2,31,19,78,118.87,47.45,176165,0.729,0.378,1,0.32,0.77,1,0.89,0.0014,0,890,Prime,50000
MERCH_1021,Shakti Pushp Bhandar,Shakti Kumar,flower_vendor,Patna,2,1,26,32,59.4,34.72,49420,0.313,0.355,1,0.34,1.16,0,1.0,0.0654,0,871,Near-Prime,20000
MERCH_1022,Balaji Provision & Kirana,Balaji Kumar,kirana_store,Ahmedabad,2,6,19,86,118.6,19.5,193792,0.68,0.396,1,1.73,0.94,0,1.0,0.0009,0,890,Near-Prime,20000
MERCH_1023,Pravin City Transport,Pravin Singh,auto_rickshaw,Mumbai,1,15,20,37,219.35,111.6,162319,0.782,0.471,1,0.53,1.22,2,0.89,0.0009,0,890,Prime,50000
MERCH_1024,Raju City Transport,Raju Singh,auto_rickshaw,Varanasi,3,1,23,54,46.48,18.44,57728,0.812,0.228,1,0.47,0.97,0,1.0,0.0251,0,890,Near-Prime,20000
MERCH_1025,Shree Ram Chai & Snacks,Shree Ram Kumar,chai_stall,Patna,2,25,19,105,44.3,7.36,88378,0.692,0.435,1,1.99,1.1,0,1.0,0.0254,0,890,Prime,50000
MERCH_1026,Mukesh Chai & Snacks,Mukesh Kumar,chai_stall,Mumbai,1,14,25,150,50.47,27.5,189262,0.565,0.14,1,0.09,1.31,1,0.93,0.0004,0,890,Prime,50000
MERCH_1027,Shakti Pushp Bhandar,Shakti Kumar,flower_vendor,Delhi NCR,1,18,23,66,46.83,19.18,71087,0.476,0.488,1,0.19,1.12,2,0.83,0.0514,0,868,Prime,50000
MERCH_1028,Apna Provision & Kirana,Apna Singh,kirana_store,Jaipur,2,40,30,66,92.62,43.91,183387,0.85,0.227,1,0.46,0.8,0,1.0,0.0,0,890,Prime,50000
MERCH_1029,Laxmi Fresh Vegetables,Laxmi Singh,vegetable_vendor,Varanasi,3,15,20,78,64.06,37.74,99933,0.513,0.2,1,0.13,0.85,2,0.72,0.0073,0,890,Prime,50000
MERCH_1030,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Jaipur,2,28,27,42,43.98,21.59,49873,0.635,0.412,1,0.05,0.98,1,0.93,0.0096,0,890,Prime,50000
MERCH_1031,Chaat Chatori Fast Food & Chaat,Chaat Chatori Kumar,street_food,Patna,2,2,25,53,90.78,40.28,120283,0.653,0.38,1,0.11,1.16,0,1.0,0.0047,0,890,Near-Prime,20000
MERCH_1032,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Lucknow,2,20,27,108,62.26,34.44,181550,0.829,0.14,1,0.05,1.24,1,0.86,0.0001,0,890,Prime,50000
MERCH_1033,Suresh City Transport,Suresh Singh,auto_rickshaw,Ahmedabad,2,6,18,31,33.78,11.46,18849,0.641,0.468,0,1.85,0.76,0,1.0,0.5499,1,605,Moderate,10000
MERCH_1034,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Lucknow,2,34,30,48,47.25,12.46,68040,0.288,0.322,1,0.72,1.13,0,1.0,0.0166,0,880,Prime,50000
MERCH_1035,Mahadev Provision & Kirana,Mahadev Kumar,kirana_store,Ahmedabad,2,14,24,45,162.65,74.12,175662,0.546,0.256,1,0.36,1.4,0,1.0,0.0005,0,890,Prime,50000
MERCH_1036,Bombay Fast Food & Chaat,Bombay Kumar,street_food,Lucknow,2,35,21,65,39.59,19.44,54040,0.569,0.299,1,0.05,1.42,1,0.87,0.0043,0,890,Prime,50000
